id,title,subject,date,label
15876,Election officials began construction related to public wifi access in Bay City,Business,"September 13, 2022",REAL
15877,The transit authority held a public hearing on emergency response training,Science,"January 10, 2024",REAL
15878,The state legislature approved a budget increase for emergency response training,Education,"February 11, 2024",REAL
15879,The police department voted to approve a study on local library expansion in Westfield,Education,"January 07, 2022",REAL
15880,Community leaders released a report on public wifi access in Sunnydale,Politics,"December 08, 2022",REAL
15881,The transit authority published new findings about sleep and cardiovascular health,Politics,"February 24, 2025",REAL
15882,The environmental agency began construction related to sleep and cardiovascular health in Sunnydale,Environment,"March 18, 2024",REAL
15883,Local business owners held a public hearing on public art installations in Shady Cove,Technology,"August 12, 2023",REAL
15884,The school board introduced legislation covering public school funding,Environment,"January 18, 2022",REAL
15885,The state legislature introduced legislation covering animal shelter funding in Riverside,Finance,"May 23, 2022",REAL
15886,The state legislature voted to approve a study on new recycling guidelines,Business,"January 23, 2022",REAL
15887,The city council voted to approve a study on public art installations,Finance,"October 28, 2023",REAL
15888,The environmental agency introduced legislation covering public school funding,Technology,"December 06, 2025",REAL
15889,State transportation officials approved a budget increase for storm drain maintenance,Entertainment,"April 16, 2026",REAL
15890,The police department held a public hearing on public art installations in Prairie View,World,"February 19, 2022",REAL
15891,The regional planning board published new findings about water conservation efforts in Auburn Hills,Crime,"January 09, 2022",REAL
15892,Local business owners announced new funding for traffic congestion in the downtown area in Ashford,Environment,"September 12, 2025",REAL
15893,Public health officials introduced legislation covering historic building preservation in Bay City,World,"March 03, 2025",REAL
15894,The state university squad wins championship in Fox Run,Sports,"September 01, 2024",REAL
15895,Historic sports day as The local varsity club takes the trophy,Sports,"January 03, 2026",REAL
15896,The county government introduced legislation covering animal shelter funding,Business,"August 12, 2025",REAL
15897,The environmental agency approved a budget increase for noise pollution ordinances in Riverbend,Technology,"May 12, 2023",REAL
15898,Local business owners released a report on public wifi access,Health,"March 07, 2025",REAL
15899,The state legislature voted to approve a study on voter registration drives,Politics,"October 08, 2025",REAL
15900,The parks department introduced legislation covering sleep and cardiovascular health in Elm Harbor,Environment,"January 03, 2022",REAL
15901,Conservation groups approved a budget increase for affordable housing initiatives in Meadowbrook,Finance,"June 28, 2025",REAL
15902,The transit authority updated guidelines regarding local wildlife protection,Finance,"November 19, 2023",REAL
15903,The environmental agency updated guidelines regarding emergency response training,Local,"July 08, 2024",REAL
15904,Public health officials released a report on traffic congestion in the downtown area in Oak Harbor,Environment,"October 15, 2025",REAL
15905,Election officials updated guidelines regarding after-school program funding,Business,"August 24, 2022",REAL
15906,The county government released a report on new recycling guidelines in Fox Run,World,"October 04, 2022",REAL
15907,The county government began construction related to local library expansion in Marshfield,Business,"July 20, 2025",REAL
15908,State transportation officials introduced legislation covering public art installations,Business,"May 07, 2023",REAL
15909,The fire department voted to approve a study on public art installations in Ashford,Education,"March 28, 2022",REAL
15910,Local business owners began construction related to public school funding in Elm Harbor,Crime,"September 07, 2022",REAL
15911,The county government announced new funding for water conservation efforts,Education,"January 09, 2022",REAL
15912,The parks department published new findings about public art installations,Local,"January 16, 2023",REAL
15913,The health department introduced legislation covering local library expansion in Rockford County,Business,"March 22, 2023",REAL
